lead_id,date,channel,device
4044,2026-01-22,LinkedIn,Mobile
837,2026-01-22,Emailing,Desktop
4946,2026-01-22,LinkedIn,Tablet
3030,2026-01-22,Organic,Mobile
667,2026-01-22,Organic,Desktop
4924,2026-01-22,LinkedIn,Desktop
3359,2026-01-22,LinkedIn,Tablet
4112,2026-01-22,Google Ads,Tablet
1561,2026-01-22,LinkedIn,Mobile
3300,2026-01-22,Facebook Ads,Desktop
4526,2026-01-22,Emailing,Desktop
1367,2026-01-22,Organic,Desktop
3094,2026-01-23,Emailing,Desktop
1391,2026-01-23,LinkedIn,Desktop
1587,2026-01-23,Emailing,Desktop
1759,2026-01-23,Emailing,Mobile
2772,2026-01-23,Organic,Tablet
5051,2026-01-23,Google Ads,Desktop
2200,2026-01-23,Instagram Ads,Desktop
2418,2026-01-23,Emailing,Mobile
2567,2026-01-23,Instagram Ads,Mobile
4016,2026-01-23,Facebook Ads,Desktop
2406,2026-01-23,Facebook Ads,Desktop
994,2026-01-23,Instagram Ads,Desktop
3971,2026-01-23,Emailing,Tablet
4127,2026-01-23,Google Ads,Mobile
673,2026-01-23,Emailing,Tablet
1207,2026-01-23,Facebook Ads,Tablet
4395,2026-01-23,Organic,Tablet
4098,2026-01-23,Facebook Ads,Tablet
4566,2026-01-23,LinkedIn,Tablet
4342,2026-01-23,LinkedIn,Mobile
4474,2026-01-24,LinkedIn,Tablet
918,2026-01-24,Google Ads,Tablet
1606,2026-01-24,Google Ads,Tablet
3149,2026-01-24,Instagram Ads,Desktop
4070,2026-01-24,Google Ads,Desktop
2935,2026-01-24,Google Ads,Mobile
1793,2026-01-24,LinkedIn,Desktop
2825,2026-01-24,LinkedIn,Tablet
1737,2026-01-24,Instagram Ads,Desktop
778,2026-01-24,Facebook Ads,Desktop
874,2026-01-24,LinkedIn,Tablet
3193,2026-01-24,Instagram Ads,Tablet
924,2026-01-24,LinkedIn,Mobile
1327,2026-01-24,Facebook Ads,Tablet
3752,2026-01-24,Instagram Ads,Desktop
4544,2026-01-24,Organic,Tablet
445,2026-01-24,Organic,Tablet
3881,2026-01-24,Emailing,Tablet
4248,2026-01-25,Emailing,Tablet
3580,2026-01-25,Emailing,Mobile
5053,2026-01-25,Google Ads,Desktop
4281,2026-01-25,Google Ads,Tablet
4645,2026-01-25,Facebook Ads,Desktop
1992,2026-01-25,LinkedIn,Tablet
2560,2026-01-25,Facebook Ads,Desktop
3849,2026-01-25,LinkedIn,Mobile
888,2026-01-25,Google Ads,Desktop
4360,2026-01-25,Google Ads,Mobile
1158,2026-01-25,Emailing,Desktop
4022,2026-01-25,Google Ads,Mobile
965,2026-01-25,Facebook Ads,Desktop
4561,2026-01-25,Google Ads,Desktop
4377,2026-01-25,Emailing,Tablet
3144,2026-01-26,Emailing,Tablet
2790,2026-01-26,Facebook Ads,Desktop
1778,2026-01-26,Instagram Ads,Tablet
3118,2026-01-26,Facebook Ads,Tablet
3959,2026-01-26,Google Ads,Desktop
1688,2026-01-26,Organic,Mobile
4872,2026-01-26,Emailing,Mobile
4699,2026-01-26,LinkedIn,Mobile
656,2026-01-26,Organic,Desktop
4419,2026-01-26,Instagram Ads,Mobile
2671,2026-01-26,Google Ads,Tablet
1574,2026-01-26,Instagram Ads,Tablet
3990,2026-01-26,Google Ads,Desktop
2665,2026-01-26,Facebook Ads,Mobile
2648,2026-01-27,Instagram Ads,Desktop
2649,2026-01-27,Facebook Ads,Desktop
3685,2026-01-27,Emailing,Mobile
4616,2026-01-27,Facebook Ads,Desktop
4775,2026-01-27,Instagram Ads,Tablet
4218,2026-01-27,Instagram Ads,Mobile
3944,2026-01-27,Google Ads,Tablet
3187,2026-01-27,Emailing,Desktop
2600,2026-01-27,LinkedIn,Desktop
1568,2026-01-27,Google Ads,Tablet
4108,2026-01-28,Instagram Ads,Desktop
775,2026-01-28,Google Ads,Tablet
1228,2026-01-28,LinkedIn,Mobile
2062,2026-01-28,Facebook Ads,Desktop
417,2026-01-28,Facebook Ads,Desktop
4545,2026-01-28,Facebook Ads,Tablet
4515,2026-01-28,Instagram Ads,Desktop
1330,2026-01-28,Organic,Mobile
4677,2026-01-28,Emailing,Desktop
3270,2026-01-28,Organic,Desktop
974,2026-01-28,Organic,Tablet
2503,2026-01-28,Instagram Ads,Mobile
1014,2026-01-28,LinkedIn,Tablet
2988,2026-01-28,Instagram Ads,Mobile
207,2026-01-28,Facebook Ads,Tablet
814,2026-01-29,LinkedIn,Mobile
3848,2026-01-29,LinkedIn,Mobile
1635,2026-01-29,Instagram Ads,Desktop
2116,2026-01-29,Organic,Desktop
4938,2026-01-29,Instagram Ads,Desktop
4145,2026-01-29,LinkedIn,Mobile
3511,2026-01-29,Google Ads,Tablet
2788,2026-01-29,Google Ads,Tablet
3348,2026-01-29,Organic,Desktop
4121,2026-01-29,Organic,Mobile
1658,2026-01-29,Facebook Ads,Tablet
3967,2026-01-29,Facebook Ads,Tablet
492,2026-01-29,Google Ads,Mobile
2420,2026-01-29,Emailing,Desktop
4345,2026-01-29,Emailing,Desktop
2020,2026-01-29,LinkedIn,Tablet
2158,2026-01-29,Facebook Ads,Mobile
4517,2026-01-30,Emailing,Tablet
4559,2026-01-30,Organic,Mobile
4805,2026-01-30,Emailing,Mobile
946,2026-01-30,Instagram Ads,Tablet
4363,2026-01-30,Instagram Ads,Mobile
1840,2026-01-30,Facebook Ads,Tablet
627,2026-01-30,Emailing,Tablet
3341,2026-01-30,Google Ads,Tablet
4453,2026-01-30,Google Ads,Tablet
1845,2026-01-30,Instagram Ads,Tablet
4811,2026-01-31,Facebook Ads,Desktop
2224,2026-01-31,Instagram Ads,Tablet
3004,2026-01-31,Instagram Ads,Tablet
4600,2026-01-31,Google Ads,Tablet
3664,2026-01-31,Instagram Ads,Desktop
1164,2026-01-31,Emailing,Desktop
4824,2026-01-31,Instagram Ads,Desktop
612,2026-01-31,Facebook Ads,Tablet
4885,2026-01-31,LinkedIn,Tablet
231,2026-01-31,Facebook Ads,Tablet
3132,2026-01-31,Instagram Ads,Desktop
2756,2026-01-31,Google Ads,Tablet
4040,2026-01-31,Google Ads,Tablet
1055,2026-01-31,Google Ads,Mobile
936,2026-01-31,Facebook Ads,Tablet
3951,2026-01-31,Organic,Tablet
1183,2026-01-31,Emailing,Desktop
4037,2026-01-31,Emailing,Tablet
2125,2026-01-31,Organic,Tablet
2440,2026-01-31,Organic,Tablet
4577,2026-01-31,Emailing,Mobile
3363,2026-02-01,LinkedIn,Mobile
1005,2026-02-01,Google Ads,Tablet
429,2026-02-01,Facebook Ads,Tablet
4058,2026-02-01,Emailing,Tablet
3976,2026-02-01,Organic,Tablet
1325,2026-02-01,Emailing,Mobile
1458,2026-02-01,Instagram Ads,Desktop
1165,2026-02-01,Facebook Ads,Mobile
4551,2026-02-01,Instagram Ads,Desktop
2419,2026-02-01,Emailing,Mobile
2058,2026-02-01,LinkedIn,Mobile
2974,2026-02-01,Instagram Ads,Desktop
553,2026-02-02,Google Ads,Mobile
2303,2026-02-02,Facebook Ads,Tablet
1666,2026-02-02,Google Ads,Tablet
3590,2026-02-02,Instagram Ads,Desktop
4806,2026-02-02,Instagram Ads,Mobile
905,2026-02-02,Instagram Ads,Tablet
2462,2026-02-02,Facebook Ads,Mobile
5031,2026-02-02,Instagram Ads,Desktop
3019,2026-02-02,Facebook Ads,Desktop
3147,2026-02-02,LinkedIn,Desktop
4637,2026-02-03,Organic,Mobile
1311,2026-02-03,Emailing,Desktop
3452,2026-02-03,Organic,Tablet
1834,2026-02-03,Google Ads,Desktop
1446,2026-02-03,Emailing,Mobile
2999,2026-02-03,Instagram Ads,Mobile
4080,2026-02-03,Google Ads,Desktop
1025,2026-02-03,Organic,Mobile
226,2026-02-03,Emailing,Desktop
5070,2026-02-03,Emailing,Desktop
792,2026-02-03,Organic,Mobile
4202,2026-02-03,Google Ads,Tablet
1176,2026-02-04,Google Ads,Tablet
2929,2026-02-04,Emailing,Mobile
3342,2026-02-04,Organic,Desktop
3748,2026-02-04,Instagram Ads,Tablet
4177,2026-02-04,Organic,Tablet
2078,2026-02-04,Emailing,Tablet
4695,2026-02-04,Instagram Ads,Desktop
3994,2026-02-04,Emailing,Desktop
3254,2026-02-04,Emailing,Tablet
4626,2026-02-04,Facebook Ads,Desktop
198,2026-02-04,Emailing,Desktop
2230,2026-02-04,Facebook Ads,Desktop
4146,2026-02-04,LinkedIn,Desktop
1689,2026-02-04,Emailing,Mobile
2474,2026-02-04,LinkedIn,Desktop
347,2026-02-04,Google Ads,Mobile
498,2026-02-04,Organic,Desktop
3859,2026-02-04,Facebook Ads,Desktop
1323,2026-02-05,Google Ads,Mobile
1942,2026-02-05,Google Ads,Desktop
4399,2026-02-05,Emailing,Mobile
3137,2026-02-05,Emailing,Tablet
2493,2026-02-05,Emailing,Tablet
1497,2026-02-05,Organic,Desktop
119,2026-02-05,Google Ads,Mobile
2358,2026-02-05,LinkedIn,Desktop
755,2026-02-05,Google Ads,Mobile
2876,2026-02-05,Instagram Ads,Desktop
3122,2026-02-05,Emailing,Tablet
2484,2026-02-05,Organic,Mobile
3482,2026-02-05,Organic,Mobile
3907,2026-02-05,Instagram Ads,Tablet
4001,2026-02-05,LinkedIn,Desktop
4835,2026-02-05,Facebook Ads,Tablet
1356,2026-02-05,Google Ads,Tablet
1802,2026-02-05,LinkedIn,Tablet
2749,2026-02-05,Instagram Ads,Mobile
3200,2026-02-06,Google Ads,Mobile
3868,2026-02-06,Organic,Tablet
4819,2026-02-06,Facebook Ads,Tablet
2723,2026-02-06,LinkedIn,Desktop
3401,2026-02-06,Emailing,Desktop
3204,2026-02-06,LinkedIn,Desktop
1580,2026-02-06,Google Ads,Mobile
2050,2026-02-06,Emailing,Desktop
3206,2026-02-06,Organic,Desktop
5042,2026-02-06,Organic,Tablet
1088,2026-02-06,Facebook Ads,Mobile
444,2026-02-06,Facebook Ads,Tablet
2360,2026-02-06,Instagram Ads,Desktop
2895,2026-02-07,Facebook Ads,Desktop
2965,2026-02-07,Facebook Ads,Tablet
1016,2026-02-07,Google Ads,Desktop
1878,2026-02-07,Emailing,Tablet
3081,2026-02-07,Organic,Desktop
668,2026-02-07,LinkedIn,Mobile
3766,2026-02-07,Facebook Ads,Desktop
2089,2026-02-07,Google Ads,Mobile
3630,2026-02-08,Instagram Ads,Desktop
4795,2026-02-08,Facebook Ads,Tablet
2217,2026-02-08,Google Ads,Desktop
1805,2026-02-08,Emailing,Tablet
4433,2026-02-08,Google Ads,Mobile
839,2026-02-08,Google Ads,Mobile
140,2026-02-08,Facebook Ads,Tablet
964,2026-02-08,LinkedIn,Desktop
2545,2026-02-08,Instagram Ads,Tablet
2608,2026-02-08,Organic,Mobile
1943,2026-02-08,Emailing,Desktop
3309,2026-02-08,LinkedIn,Desktop
2047,2026-02-08,Emailing,Desktop
411,2026-02-08,Instagram Ads,Mobile
1453,2026-02-08,Organic,Mobile
2364,2026-02-09,LinkedIn,Tablet
4366,2026-02-09,Google Ads,Tablet
4441,2026-02-09,Organic,Mobile
1544,2026-02-09,Google Ads,Mobile
3255,2026-02-09,Instagram Ads,Tablet
3534,2026-02-09,Emailing,Mobile
4299,2026-02-09,LinkedIn,Mobile
4096,2026-02-09,Emailing,Desktop
3819,2026-02-09,Emailing,Tablet
527,2026-02-09,LinkedIn,Mobile
4468,2026-02-09,Google Ads,Mobile
2879,2026-02-10,Emailing,Desktop
4852,2026-02-10,Facebook Ads,Desktop
2557,2026-02-10,Instagram Ads,Desktop
2479,2026-02-10,Organic,Desktop
3261,2026-02-10,Google Ads,Desktop
4273,2026-02-10,Emailing,Desktop
1477,2026-02-10,Google Ads,Tablet
1100,2026-02-10,LinkedIn,Mobile
1308,2026-02-10,Organic,Desktop
5034,2026-02-10,Emailing,Desktop
2864,2026-02-11,Instagram Ads,Tablet
1590,2026-02-11,Organic,Mobile
5076,2026-02-11,Google Ads,Desktop
2613,2026-02-11,Organic,Mobile
3833,2026-02-11,Organic,Mobile
736,2026-02-11,Instagram Ads,Desktop
2296,2026-02-11,Instagram Ads,Desktop
516,2026-02-11,Facebook Ads,Desktop
2015,2026-02-11,Organic,Tablet
1760,2026-02-11,Emailing,Tablet
3770,2026-02-11,LinkedIn,Mobile
1730,2026-02-12,Google Ads,Desktop
909,2026-02-12,Organic,Tablet
1312,2026-02-12,Facebook Ads,Mobile
2259,2026-02-12,Emailing,Desktop
2178,2026-02-12,Google Ads,Desktop
1837,2026-02-12,Facebook Ads,Desktop
4358,2026-02-12,Facebook Ads,Tablet
2107,2026-02-12,LinkedIn,Tablet
1670,2026-02-12,Instagram Ads,Desktop
4088,2026-02-12,Facebook Ads,Tablet
639,2026-02-12,Google Ads,Tablet
3191,2026-02-12,Emailing,Desktop
2684,2026-02-12,Emailing,Tablet
5055,2026-02-12,Instagram Ads,Tablet
3381,2026-02-12,Organic,Tablet
4344,2026-02-13,Facebook Ads,Mobile
962,2026-02-13,LinkedIn,Desktop
2510,2026-02-13,Instagram Ads,Desktop
583,2026-02-13,Google Ads,Mobile
930,2026-02-13,Facebook Ads,Desktop
1531,2026-02-13,Organic,Mobile
1415,2026-02-13,Emailing,Tablet
3687,2026-02-13,Organic,Mobile
3250,2026-02-13,Facebook Ads,Mobile
1519,2026-02-13,Emailing,Desktop
1861,2026-02-13,Instagram Ads,Desktop
1490,2026-02-13,Facebook Ads,Desktop
932,2026-02-13,LinkedIn,Mobile
3551,2026-02-13,Organic,Mobile
591,2026-02-14,LinkedIn,Tablet
1364,2026-02-14,Emailing,Mobile
2437,2026-02-14,Organic,Tablet
125,2026-02-14,Emailing,Mobile
3567,2026-02-14,Emailing,Tablet
4655,2026-02-15,Google Ads,Tablet
2247,2026-02-15,Instagram Ads,Tablet
3224,2026-02-15,LinkedIn,Mobile
2083,2026-02-15,Emailing,Desktop
681,2026-02-15,Organic,Desktop
4812,2026-02-15,Emailing,Desktop
2151,2026-02-15,Instagram Ads,Desktop
2524,2026-02-15,Facebook Ads,Tablet
1871,2026-02-15,LinkedIn,Desktop
1814,2026-02-15,Facebook Ads,Mobile
2824,2026-02-15,Google Ads,Desktop
3733,2026-02-15,LinkedIn,Desktop
2164,2026-02-15,Facebook Ads,Tablet
2750,2026-02-15,Google Ads,Tablet
3935,2026-02-15,Emailing,Tablet
3665,2026-02-15,LinkedIn,Mobile
3660,2026-02-15,Facebook Ads,Mobile
3912,2026-02-15,LinkedIn,Mobile
2874,2026-02-15,LinkedIn,Desktop
463,2026-02-15,Instagram Ads,Mobile
1986,2026-02-16,Facebook Ads,Tablet
1442,2026-02-16,Google Ads,Tablet
2297,2026-02-16,Organic,Tablet
1958,2026-02-16,Instagram Ads,Desktop
4763,2026-02-16,Instagram Ads,Tablet
889,2026-02-16,Emailing,Desktop
4859,2026-02-16,Facebook Ads,Desktop
2585,2026-02-16,Instagram Ads,Desktop
727,2026-02-16,Emailing,Tablet
1883,2026-02-16,Organic,Mobile
706,2026-02-16,LinkedIn,Tablet
3054,2026-02-16,Organic,Mobile
2157,2026-02-16,Google Ads,Desktop
841,2026-02-16,Instagram Ads,Tablet
1598,2026-02-17,Facebook Ads,Mobile
3888,2026-02-17,Emailing,Mobile
5027,2026-02-17,Google Ads,Tablet
3410,2026-02-17,Google Ads,Mobile
387,2026-02-17,Instagram Ads,Tablet
2794,2026-02-17,Organic,Mobile
3608,2026-02-17,Organic,Tablet
595,2026-02-17,Google Ads,Desktop
4196,2026-02-17,LinkedIn,Tablet
2183,2026-02-17,LinkedIn,Mobile
1721,2026-02-17,Instagram Ads,Desktop
2133,2026-02-17,Instagram Ads,Tablet
3927,2026-02-18,LinkedIn,Tablet
4143,2026-02-18,LinkedIn,Mobile
4329,2026-02-18,Instagram Ads,Desktop
1186,2026-02-18,LinkedIn,Tablet
3743,2026-02-18,LinkedIn,Desktop
3744,2026-02-18,Google Ads,Mobile
3385,2026-02-18,Facebook Ads,Mobile
626,2026-02-19,LinkedIn,Tablet
3622,2026-02-19,Google Ads,Mobile
2857,2026-02-19,Facebook Ads,Tablet
4982,2026-02-19,LinkedIn,Tablet
2326,2026-02-19,LinkedIn,Desktop
558,2026-02-19,LinkedIn,Desktop
2245,2026-02-19,Organic,Tablet
3836,2026-02-19,Google Ads,Tablet
696,2026-02-20,Facebook Ads,Desktop
2383,2026-02-20,Google Ads,Desktop
2265,2026-02-20,Organic,Mobile
190,2026-02-20,Google Ads,Desktop
3445,2026-02-20,Emailing,Mobile
4612,2026-02-20,Facebook Ads,Desktop
4582,2026-02-20,Google Ads,Mobile
958,2026-02-20,Google Ads,Mobile
813,2026-02-20,Emailing,Desktop
2832,2026-02-20,Instagram Ads,Tablet
2761,2026-02-20,Facebook Ads,Desktop
1338,2026-02-20,Facebook Ads,Desktop
442,2026-02-20,LinkedIn,Desktop
1506,2026-02-21,LinkedIn,Desktop
5071,2026-02-21,Google Ads,Desktop
3943,2026-02-21,Facebook Ads,Desktop
2674,2026-02-21,Instagram Ads,Mobile
1126,2026-02-21,LinkedIn,Tablet
4533,2026-02-21,Instagram Ads,Mobile
1868,2026-02-21,Emailing,Mobile
439,2026-02-21,Emailing,Desktop
2569,2026-02-21,Organic,Tablet
1070,2026-02-21,LinkedIn,Tablet
4753,2026-02-21,Organic,Tablet
2976,2026-02-21,Emailing,Mobile
3367,2026-02-21,Facebook Ads,Desktop
1602,2026-02-22,Facebook Ads,Tablet
3920,2026-02-22,Emailing,Mobile
2618,2026-02-22,LinkedIn,Mobile
4407,2026-02-22,Facebook Ads,Tablet
2909,2026-02-22,Emailing,Mobile
4306,2026-02-22,LinkedIn,Tablet
4193,2026-02-22,Organic,Desktop
4374,2026-02-22,Organic,Desktop
800,2026-02-23,Organic,Desktop
1846,2026-02-23,Instagram Ads,Mobile
1159,2026-02-23,Facebook Ads,Desktop
1239,2026-02-23,Facebook Ads,Tablet
2931,2026-02-23,Organic,Desktop
1368,2026-02-23,LinkedIn,Desktop
1375,2026-02-23,Instagram Ads,Mobile
2028,2026-02-23,Facebook Ads,Mobile
2389,2026-02-23,LinkedIn,Desktop
1352,2026-02-23,Facebook Ads,Desktop
3928,2026-02-23,Emailing,Desktop
4424,2026-02-23,Instagram Ads,Tablet
4576,2026-02-24,Emailing,Desktop
5065,2026-02-24,LinkedIn,Mobile
3152,2026-02-24,Instagram Ads,Mobile
1646,2026-02-24,Instagram Ads,Mobile
4861,2026-02-24,Instagram Ads,Tablet
4006,2026-02-24,Facebook Ads,Tablet
2152,2026-02-24,Emailing,Desktop
3417,2026-02-24,Facebook Ads,Desktop
3681,2026-02-24,Organic,Mobile
5002,2026-02-24,Facebook Ads,Desktop
3648,2026-02-24,LinkedIn,Desktop
2084,2026-02-24,Emailing,Desktop
724,2026-02-24,Organic,Mobile
2587,2026-02-24,Facebook Ads,Desktop
4476,2026-02-24,Instagram Ads,Desktop
2830,2026-02-24,Emailing,Desktop
1625,2026-02-25,Emailing,Tablet
4713,2026-02-25,Emailing,Mobile
2110,2026-02-25,Emailing,Mobile
2646,2026-02-25,Facebook Ads,Tablet
2373,2026-02-25,Google Ads,Desktop
2513,2026-02-25,Emailing,Mobile
1788,2026-02-25,Facebook Ads,Tablet
3378,2026-02-25,Facebook Ads,Tablet
1022,2026-02-25,Facebook Ads,Tablet
1455,2026-02-25,Facebook Ads,Desktop
3736,2026-02-25,Emailing,Tablet
3747,2026-02-25,LinkedIn,Desktop
2464,2026-02-25,Emailing,Tablet
1533,2026-02-26,Facebook Ads,Mobile
2559,2026-02-26,Google Ads,Mobile
4516,2026-02-26,Organic,Mobile
5035,2026-02-26,Emailing,Mobile
1305,2026-02-26,Facebook Ads,Desktop
3678,2026-02-26,Facebook Ads,Mobile
3579,2026-02-26,LinkedIn,Mobile
4597,2026-02-26,Emailing,Desktop
254,2026-02-26,LinkedIn,Mobile
3695,2026-02-26,Organic,Tablet
1864,2026-02-26,Google Ads,Mobile
1858,2026-02-26,Google Ads,Tablet
3658,2026-02-26,Facebook Ads,Mobile
1110,2026-02-26,Facebook Ads,Mobile
4889,2026-02-27,Emailing,Mobile
1358,2026-02-27,Organic,Desktop
1474,2026-02-27,LinkedIn,Tablet
3266,2026-02-27,Emailing,Mobile
2596,2026-02-27,LinkedIn,Mobile
556,2026-02-27,Organic,Tablet
334,2026-02-27,Facebook Ads,Mobile
679,2026-02-27,LinkedIn,Desktop
4095,2026-02-27,Emailing,Mobile
2789,2026-02-27,Instagram Ads,Mobile
3865,2026-02-27,Organic,Desktop
683,2026-02-27,Organic,Tablet
3680,2026-02-27,LinkedIn,Desktop
441,2026-02-27,LinkedIn,Tablet
1086,2026-02-28,Facebook Ads,Mobile
2413,2026-02-28,Google Ads,Desktop
196,2026-02-28,Instagram Ads,Desktop
2249,2026-02-28,LinkedIn,Desktop
1232,2026-02-28,Instagram Ads,Mobile
1238,2026-02-28,Google Ads,Mobile
2729,2026-02-28,Facebook Ads,Tablet
524,2026-02-28,Facebook Ads,Mobile
142,2026-02-28,Emailing,Desktop
1764,2026-03-01,Facebook Ads,Desktop
2977,2026-03-01,Instagram Ads,Desktop
1079,2026-03-01,Google Ads,Mobile
1430,2026-03-01,Organic,Tablet
1684,2026-03-01,Facebook Ads,Mobile
935,2026-03-01,Instagram Ads,Desktop
3070,2026-03-01,Organic,Desktop
2698,2026-03-01,Organic,Desktop
1551,2026-03-01,LinkedIn,Tablet
2088,2026-03-01,Google Ads,Desktop
4605,2026-03-01,Emailing,Tablet
2186,2026-03-01,LinkedIn,Desktop
2039,2026-03-01,Emailing,Desktop
750,2026-03-01,LinkedIn,Tablet
243,2026-03-01,Organic,Mobile
4318,2026-03-01,Instagram Ads,Tablet
4212,2026-03-02,LinkedIn,Mobile
3557,2026-03-02,Facebook Ads,Mobile
2660,2026-03-02,Organic,Mobile
4293,2026-03-02,Organic,Tablet
2748,2026-03-02,Emailing,Tablet
4671,2026-03-02,Facebook Ads,Mobile
3347,2026-03-02,Organic,Desktop
4728,2026-03-02,Organic,Desktop
1380,2026-03-02,Facebook Ads,Tablet
2869,2026-03-02,LinkedIn,Mobile
3762,2026-03-02,Instagram Ads,Tablet
2917,2026-03-02,Facebook Ads,Desktop
844,2026-03-03,Emailing,Desktop
332,2026-03-03,Organic,Mobile
3981,2026-03-03,Instagram Ads,Tablet
3302,2026-03-03,Organic,Tablet
949,2026-03-03,Google Ads,Mobile
3834,2026-03-03,Emailing,Desktop
1792,2026-03-03,Instagram Ads,Mobile
2683,2026-03-03,LinkedIn,Desktop
248,2026-03-03,Facebook Ads,Tablet
376,2026-03-03,Facebook Ads,Desktop
3264,2026-03-03,Facebook Ads,Tablet
4930,2026-03-03,Google Ads,Tablet
451,2026-03-03,Instagram Ads,Mobile
709,2026-03-03,Google Ads,Mobile
3088,2026-03-04,Organic,Desktop
2515,2026-03-04,Facebook Ads,Desktop
4797,2026-03-04,Instagram Ads,Mobile
4354,2026-03-04,LinkedIn,Desktop
503,2026-03-04,Instagram Ads,Tablet
1973,2026-03-04,LinkedIn,Desktop
4480,2026-03-04,Emailing,Desktop
2378,2026-03-04,Instagram Ads,Mobile
893,2026-03-04,Facebook Ads,Tablet
3296,2026-03-04,Google Ads,Tablet
3654,2026-03-04,LinkedIn,Tablet
2222,2026-03-04,Instagram Ads,Mobile
1804,2026-03-04,LinkedIn,Desktop
2956,2026-03-04,Google Ads,Tablet
4693,2026-03-04,Emailing,Desktop
2411,2026-03-05,Emailing,Mobile
3362,2026-03-05,Google Ads,Desktop
3454,2026-03-05,Google Ads,Desktop
4798,2026-03-05,LinkedIn,Desktop
4854,2026-03-05,Instagram Ads,Mobile
2987,2026-03-05,LinkedIn,Mobile
793,2026-03-05,Instagram Ads,Mobile
1978,2026-03-05,Facebook Ads,Desktop
204,2026-03-05,Instagram Ads,Mobile
3048,2026-03-05,LinkedIn,Tablet
1827,2026-03-05,LinkedIn,Desktop
1522,2026-03-05,Google Ads,Tablet
1268,2026-03-05,Organic,Tablet
4475,2026-03-06,Google Ads,Desktop
2706,2026-03-06,Instagram Ads,Mobile
3761,2026-03-06,Google Ads,Desktop
375,2026-03-06,Google Ads,Tablet
733,2026-03-06,Facebook Ads,Desktop
1893,2026-03-06,Emailing,Mobile
4730,2026-03-06,Facebook Ads,Mobile
4761,2026-03-06,Facebook Ads,Tablet
2595,2026-03-06,Google Ads,Mobile
273,2026-03-06,Emailing,Mobile
4914,2026-03-06,Facebook Ads,Tablet
2614,2026-03-06,Emailing,Mobile
3758,2026-03-06,Google Ads,Tablet
230,2026-03-06,LinkedIn,Desktop
2162,2026-03-07,Emailing,Mobile
128,2026-03-07,Facebook Ads,Mobile
1478,2026-03-07,Google Ads,Mobile
3047,2026-03-07,Emailing,Desktop
2403,2026-03-07,LinkedIn,Mobile
3321,2026-03-07,Emailing,Tablet
4837,2026-03-07,Facebook Ads,Mobile
2280,2026-03-07,Facebook Ads,Mobile
4815,2026-03-07,LinkedIn,Desktop
1194,2026-03-07,Google Ads,Mobile
2370,2026-03-07,LinkedIn,Mobile
3285,2026-03-07,LinkedIn,Mobile
4007,2026-03-07,Google Ads,Mobile
4602,2026-03-07,LinkedIn,Tablet
671,2026-03-07,Instagram Ads,Mobile
4261,2026-03-07,Organic,Desktop
4420,2026-03-08,Instagram Ads,Desktop
2046,2026-03-08,Organic,Desktop
2967,2026-03-08,Organic,Desktop
2394,2026-03-08,Emailing,Tablet
407,2026-03-08,Instagram Ads,Mobile
1386,2026-03-08,Organic,Tablet
1762,2026-03-08,Organic,Mobile
2780,2026-03-08,Facebook Ads,Mobile
1532,2026-03-08,Instagram Ads,Tablet
2357,2026-03-08,Instagram Ads,Tablet
4562,2026-03-09,Facebook Ads,Desktop
2796,2026-03-09,Facebook Ads,Mobile
1057,2026-03-09,Google Ads,Desktop
1706,2026-03-09,Organic,Desktop
4642,2026-03-09,Instagram Ads,Desktop
2812,2026-03-09,Google Ads,Tablet
651,2026-03-09,Emailing,Mobile
364,2026-03-09,Google Ads,Mobile
3428,2026-03-09,LinkedIn,Mobile
4794,2026-03-09,LinkedIn,Mobile
3331,2026-03-09,LinkedIn,Mobile
1601,2026-03-09,LinkedIn,Desktop
237,2026-03-09,Facebook Ads,Tablet
1890,2026-03-09,Facebook Ads,Desktop
148,2026-03-09,Instagram Ads,Mobile
1494,2026-03-09,LinkedIn,Tablet
3140,2026-03-09,Facebook Ads,Mobile
4502,2026-03-09,Emailing,Mobile
2074,2026-03-09,Instagram Ads,Desktop
2172,2026-03-09,Google Ads,Mobile
649,2026-03-09,Facebook Ads,Tablet
916,2026-03-09,Emailing,Tablet
2694,2026-03-09,Google Ads,Tablet
580,2026-03-10,Facebook Ads,Mobile
3005,2026-03-10,Instagram Ads,Tablet
2801,2026-03-10,Emailing,Tablet
1743,2026-03-10,Instagram Ads,Desktop
2657,2026-03-10,Facebook Ads,Mobile
834,2026-03-10,Google Ads,Tablet
396,2026-03-10,Organic,Tablet
3239,2026-03-10,Emailing,Mobile
197,2026-03-10,Emailing,Tablet
2905,2026-03-10,Emailing,Tablet
2346,2026-03-10,Google Ads,Tablet
4617,2026-03-10,Facebook Ads,Mobile
3792,2026-03-11,LinkedIn,Tablet
118,2026-03-11,LinkedIn,Desktop
4464,2026-03-11,Google Ads,Tablet
1034,2026-03-11,Emailing,Tablet
5073,2026-03-11,Emailing,Tablet
2143,2026-03-11,Facebook Ads,Mobile
1640,2026-03-11,Google Ads,Desktop
4222,2026-03-11,Facebook Ads,Tablet
963,2026-03-11,Instagram Ads,Tablet
774,2026-03-11,Instagram Ads,Desktop
2194,2026-03-11,Instagram Ads,Tablet
3542,2026-03-12,Google Ads,Desktop
2234,2026-03-12,LinkedIn,Desktop
575,2026-03-12,Organic,Tablet
1417,2026-03-12,Google Ads,Tablet
